Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,Command
10时27分47秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3577972,269476,6.80,0.00,0.00,0.00,0,java

10时27分48秒,1000,4053,1.00,0.00,0.00,0.00,0.50,1,0.00,0.00,3577972,269476,6.80,0.00,0.00,0.00,0,java

10时27分49秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3577972,269476,6.80,0.00,0.00,0.00,0,java

10时27分50秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3577972,269476,6.80,0.00,0.00,0.00,0,java

10时27分51秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3577972,269476,6.80,0.00,8.00,0.00,0,java

10时27分52秒,1000,4053,5.00,1.00,0.00,0.00,3.03,1,1156.00,0.00,3577972,274084,6.92,284.00,12.00,0.00,0,java

10时27分53秒,1000,4053,17.00,2.00,0.00,0.00,9.60,1,472.00,0.00,3580020,276004,6.97,536.00,12.00,0.00,0,java

10时27分54秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3580020,276004,6.97,0.00,0.00,0.00,0,java

10时27分55秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3580020,276004,6.97,0.00,0.00,0.00,0,java

10时27分56秒,1000,4053,2.00,0.00,0.00,0.00,1.01,1,69.00,0.00,3585144,276260,6.97,0.00,24.00,0.00,0,java

10时27分57秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,3585144,276260,6.97,0.00,4.00,0.00,0,java

10时27分58秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时27分59秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分00秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,4.00,0.00,0,java

10时28分01秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分02秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分03秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分04秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分05秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分06秒,1000,4053,0.00,1.00,0.00,0.00,0.50,1,0.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分07秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,3585144,276260,6.97,0.00,0.00,0.00,0,java

10时28分08秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,4.00,0.00,3585144,276260,6.97,0.00,20.00,0.00,0,java

10时28分09秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,266020,6.72,0.00,16.00,0.00,0,java

10时28分10秒,1000,4053,1.00,0.00,0.00,0.00,0.53,1,0.00,0.00,3585144,265380,6.70,0.00,4.00,0.00,0,java

10时28分11秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,3.00,0.00,3585144,265380,6.70,0.00,4.00,0.00,0,java

10时28分12秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,3585144,260260,6.57,0.00,4.00,0.00,0,java

10时28分13秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分14秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分15秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,12.00,0.00,0,java

10时28分16秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,3.00,0.00,3585144,258340,6.52,0.00,16.00,0.00,0,java

10时28分17秒,1000,4053,0.99,0.00,0.00,0.00,0.51,1,1.98,0.00,3585144,258340,6.52,0.00,15.84,0.00,0,java

10时28分18秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,12.00,0.00,0,java

10时28分19秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,12.00,0.00,0,java

10时28分20秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,16.00,0.00,0,java

10时28分21秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分22秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分23秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分24秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分25秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,8.00,0.00,0,java

10时28分26秒,1000,4053,1.00,0.00,0.00,0.00,0.50,1,3.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分27秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分28秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分29秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时28分30秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分31秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分32秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分33秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,3.00,0.00,3585144,258340,6.52,0.00,16.00,0.00,0,java

10时28分34秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时28分35秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分36秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分37秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分38秒,1000,4053,1.00,0.00,0.00,0.00,0.51,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时28分39秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分40秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分41秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分42秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分43秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分44秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分45秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分46秒,1000,4053,1.00,1.00,0.00,0.00,1.01,1,1.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时28分47秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分48秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分49秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分50秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分51秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分52秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分53秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分54秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分55秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时28分56秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分57秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分58秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时28分59秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,12.00,0.00,0,java

10时29分00秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分01秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分02秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分03秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分04秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分05秒,1000,4053,1.00,0.00,0.00,0.00,0.51,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分06秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分07秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分08秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分09秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分10秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分11秒,1000,4053,1.00,0.00,0.00,0.00,0.51,1,2.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分12秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分13秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分14秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分15秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分16秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分17秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分18秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分19秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分20秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分21秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分22秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分23秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分24秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258340,6.52,0.00,12.00,0.00,0,java

10时29分25秒,1000,4053,0.00,1.00,0.00,0.00,0.50,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分26秒,1000,4053,2.00,0.00,0.00,0.00,1.01,1,1.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分27秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分28秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分29秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分30秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分31秒,1000,4053,1.00,0.00,0.00,0.00,0.50,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分32秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分33秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分34秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分35秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分36秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分37秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分38秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分39秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分40秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分41秒,1000,4053,2.00,0.00,0.00,0.00,1.03,1,1.00,0.00,3585144,258340,6.52,0.00,4.00,0.00,0,java

10时29分42秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分43秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分44秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258340,6.52,0.00,0.00,0.00,0,java

10时29分45秒,1000,4053,13.00,7.00,0.00,0.00,10.26,1,1.00,0.00,3585144,258340,6.52,0.00,920.00,0.00,0,java

10时29分46秒,1000,4053,31.00,34.00,0.00,0.00,32.50,1,0.00,0.00,3585144,258340,6.52,0.00,3224.00,0.00,0,java

10时29分47秒,1000,4053,33.00,11.00,0.00,0.00,22.22,1,41.00,0.00,3585144,258724,6.53,52.00,636.00,0.00,0,java

10时29分48秒,1000,4053,8.00,1.00,0.00,0.00,4.50,1,51.00,0.00,3585144,258720,6.53,45184.00,638528.00,189988.00,0,java

10时29分49秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3585144,258720,6.53,0.00,0.00,0.00,0,java

10时29分50秒,1000,4053,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,3585144,258720,6.53,0.00,8.00,0.00,0,java
